day,time,power,Apartment
9,19:30:00,40.094476032256615,5
9,20:30:00,38.6747615496317,5
9,21:30:00,30.462138172783987,5
9,22:30:00,28.236033776600838,5
9,23:30:00,28.532860170999346,5
10,00:30:00,27.827037026087,5
10,01:30:00,30.55121859868449,5
10,02:30:00,33.43700254440417,5
10,03:30:00,1043.5702511533361,5
10,04:30:00,68.72227544148672,5
10,05:30:00,118.7263161977237,5
10,06:30:00,96.47136869430017,5
10,07:30:00,62.1286616706828,5
10,08:30:00,42.681123819352344,5
10,09:30:00,38.130081418357,5
10,10:30:00,41.24431851069009,5
10,11:30:00,97.74775229136071,5
10,12:30:00,166.1252720832785,5
10,13:30:00,136.11457002639008,5
10,14:30:00,133.7067565123211,5
10,15:30:00,109.07710818926182,5
10,16:30:00,102.70756406093713,5
10,17:30:00,41.68168341954465,5
10,18:30:00,38.617958978016354,5
10,19:30:00,42.75996968269301,5
10,20:30:00,29.38688486735049,5
10,21:30:00,27.42094915389999,5
10,22:30:00,26.25014174461384,5
10,23:30:00,38.531448150476606,5
day,time,power,Virtual_Apartment
1,15:30:00,196.33889688492667,6
1,16:30:00,211.2793076769421,6
1,17:30:00,187.5135616238867,6
1,18:30:00,160.87002934773477,6
1,19:30:00,146.10223424276927,6
1,20:30:00,145.46037450154833,6
1,21:30:00,162.31559647877364,6
1,22:30:00,162.97102140425838,6
1,23:30:00,159.22260035830766,6
2,00:30:00,133.64926877976143,6
2,01:30:00,176.9166195877211,6
2,02:30:00,214.00969356539312,6
2,03:30:00,191.21512733538606,6
2,04:30:00,274.64066510519,6
2,05:30:00,232.63914267538925,6
2,06:30:00,986.9520776876316,6
2,07:30:00,261.42689607938485,6
2,08:30:00,207.84980859119955,6
2,09:30:00,152.81564989725905,6
2,10:30:00,162.14037361147194,6
2,11:30:00,154.41234176317522,6
2,12:30:00,176.96409140585234,6
2,13:30:00,112.17777829806099,6
2,14:30:00,164.85602195739818,6
2,15:30:00,174.6755468177866,6
2,16:30:00,185.81851266224407,6
2,17:30:00,148.00946673711388,6
2,18:30:00,174.67902037302693,6
2,19:30:00,130.73172520954685,6
2,20:30:00,127.69875984192004,6
2,21:30:00,141.3380823898304,6
2,22:30:00,140.36492289861303,6
2,23:30:00,182.0168587939043,6
3,00:30:00,233.49146878402627,6
3,01:30:00,82.33861119905598,6
3,02:30:00,91.99341869195317,6
3,03:30:00,129.33562654813187,6
3,04:30:00,114.62976944287922,6
3,05:30:00,220.67177939730377,6
3,06:30:00,1128.895801537828,6
3,07:30:00,191.62717667580904,6
3,08:30:00,238.1469992224325,6
3,09:30:00,239.79748351733411,6
3,10:30:00,12.192087949113837,6
4,11:30:00,92.3090890757282,6
4,12:30:00,331.48205521903,6
4,13:30:00,660.0820670445553,6
4,14:30:00,388.89865272204827,6
4,15:30:00,352.6234812037235,6
4,16:30:00,254.81803197544002,6
4,17:30:00,206.69315043847902,6
4,18:30:00,188.39919154564896,6
4,19:30:00,190.62421622514074,6
4,20:30:00,196.73384445110725,6
4,21:30:00,195.9677442677766,6
4,22:30:00,194.72689316431516,6
4,23:30:00,172.2531824090589,6
5,00:30:00,224.38345688104192,6
5,01:30:00,152.3231882794637,6
5,02:30:00,134.17331685543408,6
5,03:30:00,197.94565123557774,6
5,04:30:00,412.33210096039505,6
5,05:30:00,271.63967947005796,6
5,06:30:00,217.42156870524934,6
5,07:30:00,1089.5655707994683,6
5,08:30:00,149.22686614036175,6
5,09:30:00,141.24581512133318,6
5,10:30:00,152.75582562129114,6
5,11:30:00,224.01229222615208,6
5,12:30:00,306.5522898800925,6
5,13:30:00,272.6276829274508,6
5,14:30:00,326.6097428480888,6
5,15:30:00,342.0460991827609,6
5,16:30:00,300.1602661133145,6
5,17:30:00,129.92788985569936,6
5,18:30:00,71.1197298447297,6
5,19:30:00,73.04969922144855,6
5,20:30:00,72.83117328087567,6
5,21:30:00,70.0067803510018,6
5,22:30:00,67.94174871206422,6
5,23:30:00,72.84629514058376,6
6,00:30:00,142.85825304191593,6
6,01:30:00,239.92609988851348,6
6,02:30:00,148.09704307714821,6
6,03:30:00,101.83292610327481,6
6,04:30:00,315.0117697905988,6
6,05:30:00,197.28802114645632,6
6,06:30:00,330.21053281943756,6
6,07:30:00,1112.1427307955619,6
6,08:30:00,280.9190390459797,6
6,09:30:00,311.62420638402114,6
6,10:30:00,185.0724035803454,6
6,11:30:00,170.27130008696662,6
6,12:30:00,203.49695817946815,6
6,13:30:00,228.16869085312302,6
6,14:30:00,222.27543964067365,6
6,15:30:00,221.04940009434884,6
6,16:30:00,195.52095444998093,6
6,17:30:00,147.43933467546012,6
6,18:30:00,113.28034092744252,6
6,19:30:00,117.84441219568048,6
6,20:30:00,124.45560646613635,6
6,21:30:00,122.73279733816445,6
6,22:30:00,119.09705481688006,6
6,23:30:00,94.84227403402585,6
7,00:30:00,158.28665420850803,6
7,01:30:00,144.07793644905485,6
7,02:30:00,226.77858531470997,6
7,03:30:00,162.16321346762152,6
7,04:30:00,700.2910303052224,6
7,05:30:00,252.25159826912585,6
7,06:30:00,483.1816591865903,6
7,07:30:00,1198.863563038514,6
7,08:30:00,336.7507433350914,6
7,09:30:00,230.6749132537883,6
7,10:30:00,170.7208673381728,6
7,11:30:00,130.01960081736522,6
7,12:30:00,88.61460557300265,6
7,13:30:00,60.24922536571836,6
7,14:30:00,372.24790941871817,6
7,15:30:00,1042.4596254540488,6
7,16:30:00,207.71672100703213,6
7,17:30:00,168.17630539734193,6
7,18:30:00,143.29962633131362,6
7,19:30:00,153.27066055774003,6
7,20:30:00,129.9929636526119,6
7,21:30:00,172.6225356435862,6
7,22:30:00,158.66984251022197,6
7,23:30:00,135.6384481891011,6
8,00:30:00,169.1540723244275,6
8,01:30:00,310.3825878970432,6
8,02:30:00,114.59277803423659,6
8,03:30:00,63.389046147668864,6
8,04:30:00,146.8050648975331,6
8,05:30:00,143.52757376034722,6
8,06:30:00,870.1289603518999,6
8,07:30:00,344.25924707417,6
8,08:30:00,198.48362693786927,6
8,09:30:00,367.58560265700936,6
8,10:30:00,165.86429889995367,6
8,11:30:00,301.6601590458739,6
8,12:30:00,340.60716784637236,6
8,13:30:00,315.5461077626228,6
8,14:30:00,311.92046790440935,6
8,15:30:00,274.2037696774712,6
8,16:30:00,157.57364509581734,6
8,17:30:00,77.88512567837735,6
8,18:30:00,88.83284142812133,6
8,19:30:00,82.57699901580565,6
8,20:30:00,80.3483874766032,6
8,21:30:00,74.00408660888772,6
8,22:30:00,60.834976215360996,6
8,23:30:00,62.92964790026431,6
9,00:30:00,92.92302201747921,6
9,01:30:00,657.513532514556,6
9,02:30:00,582.8040656551096,6
9,03:30:00,98.68516642252348,6
9,04:30:00,133.63223045666805,6
9,05:30:00,251.36578645389324,6
9,06:30:00,435.664731632813,6
9,07:30:00,977.4748950687427,6
9,08:30:00,409.0541753340134,6
9,09:30:00,104.11204312483038,6
9,10:30:00,84.80833968003544,6
9,11:30:00,176.44781352998072,6
9,12:30:00,235.61135410628253,6
9,13:30:00,209.82834538618803,6
9,14:30:00,281.34009244601276,6
9,15:30:00,205.92816064834102,6
9,16:30:00,203.684603732431,6
9,17:30:00,146.05873658181414,6
9,18:30:00,124.07327507337203,6
9,19:30:00,121.78236245792317,6
9,20:30:00,111.17804534911883,6
9,21:30:00,102.12195085842367,6
9,22:30:00,116.68836641947001,6
9,23:30:00,122.88133429209438,6
10,00:30:00,92.04316825708315,6
10,01:30:00,124.87311607358711,6
10,02:30:00,1142.2563663292328,6
10,03:30:00,73.00648160099301,6
10,04:30:00,79.59689108527496,6
10,05:30:00,131.2596566327357,6
10,06:30:00,389.30761970209016,6
10,07:30:00,61.06930753707686,6
10,08:30:00,130.0672978147009,6
10,09:30:00,0.6524062315626667,6
day,time,power,Virtual_Apartment
1,05:30:00,19.916258703871172,6
1,06:30:00,1505.5757121959268,6
1,07:30:00,83.54407887458646,6
1,08:30:00,125.86840262889848,6
1,09:30:00,102.2891357040424,6
1,10:30:00,104.1782790883403,6
1,11:30:00,171.54010130247562,6
1,12:30:00,218.1404509115082,6
1,13:30:00,218.06832353909675,6
1,14:30:00,210.24963500976622,6
1,15:30:00,285.00116223970446,6
1,16:30:00,122.6908151690167,6
1,17:30:00,84.23371806144907,6
1,18:30:00,73.97668601035632,6
1,19:30:00,60.200222293534,6
1,20:30:00,58.80909292697843,6
1,21:30:00,89.83088324228538,6
1,22:30:00,77.10346531390992,6
1,23:30:00,68.72807492414799,6
2,00:30:00,209.5453821182282,6
2,01:30:00,174.04538616498678,6
2,02:30:00,279.90405800819894,6
2,03:30:00,276.9914878924775,6
2,04:30:00,405.8359201431,6
2,05:30:00,136.62190517903008,6
2,06:30:00,1184.5785943396888,6
2,07:30:00,132.17621276377918,6
2,08:30:00,162.31476137161403,6
2,09:30:00,59.654054989818476,6
2,10:30:00,66.58279553890185,6
2,11:30:00,83.15735206445473,6
2,12:30:00,169.87226928710794,6
2,13:30:00,213.68025686582942,6
2,14:30:00,234.55959817861321,6
2,15:30:00,256.56455875397864,6
2,16:30:00,159.10926408449734,6
2,17:30:00,85.85698695023748,6
2,18:30:00,72.11733502864799,6
2,19:30:00,70.08479529698742,6
2,20:30:00,91.95391468842553,6
2,21:30:00,152.86318289121718,6
2,22:30:00,46.38599932988502,6
2,23:30:00,95.76617339611153,6
3,00:30:00,133.9105067030568,6
3,01:30:00,235.4668778314303,6
3,02:30:00,97.42837083339356,6
3,03:30:00,220.35658943653073,6
3,04:30:00,575.810776128764,6
3,05:30:00,224.8306914774304,6
3,06:30:00,534.4705209525932,6
3,07:30:00,1945.5539936209393,6
3,08:30:00,156.0729639721071,6
3,09:30:00,407.0734960539943,6
3,10:30:00,146.06153980572628,6
3,11:30:00,99.88776683966256,6
3,12:30:00,180.15390743096458,6
3,13:30:00,214.08815312383925,6
3,14:30:00,174.17332738558378,6
3,15:30:00,199.28794996898088,6
3,16:30:00,161.84600560823043,6
3,17:30:00,79.08210347970292,6
3,18:30:00,70.56176191329627,6
3,19:30:00,72.2328355836891,6
3,20:30:00,68.38450324853169,6
3,21:30:00,56.53569851348901,6
3,22:30:00,60.32252104918267,6
3,23:30:00,77.17668551444612,6
4,00:30:00,95.58813949813691,6
4,01:30:00,1254.3603869263316,6
4,02:30:00,108.12477982401401,6
4,03:30:00,263.11878461520575,6
4,04:30:00,366.27467878498356,6
4,05:30:00,279.5293792231583,6
4,06:30:00,582.0890584380506,6
4,07:30:00,749.4592738420956,6
4,08:30:00,84.9379724125051,6
4,09:30:00,138.97033402283654,6
4,10:30:00,146.90440728823114,6
4,11:30:00,179.57245120842677,6
4,12:30:00,361.6964082225153,6
4,13:30:00,1147.6775972207056,6
4,14:30:00,298.763301626865,6
4,15:30:00,241.54941303571366,6
4,16:30:00,114.96366271336929,6
4,17:30:00,101.75734266757539,6
4,18:30:00,112.94533982436413,6
4,19:30:00,69.07144499143052,6
4,20:30:00,60.949898374881364,6
4,21:30:00,36.89777648607949,6
4,22:30:00,29.38736260890897,6
4,23:30:00,47.86291509787176,6
5,00:30:00,87.57069798947568,6
5,01:30:00,80.69417698383742,6
5,02:30:00,1483.4464502873261,6
5,03:30:00,283.6201412487082,6
5,04:30:00,588.1872892762036,6
5,05:30:00,607.5311811398915,6
5,06:30:00,1184.2863355859245,6
5,07:30:00,112.9844538148302,6
6,10:30:00,108.76394737562,6
6,11:30:00,171.879774510058,6
6,12:30:00,113.24313817341888,6
6,13:30:00,155.46879114151704,6
6,14:30:00,234.35474455832946,6
6,15:30:00,271.54893831888984,6
6,16:30:00,231.3091487789211,6
6,17:30:00,171.68423399766425,6
6,18:30:00,100.6098108418828,6
6,19:30:00,94.14852445124835,6
6,20:30:00,108.3753688526152,6
6,21:30:00,83.94736033439665,6
6,22:30:00,50.63609242598122,6
6,23:30:00,64.84704328059861,6
7,00:30:00,93.94453619876984,6
7,01:30:00,992.9640122348968,6
7,02:30:00,332.66645162186506,6
7,03:30:00,223.77416058065472,6
7,04:30:00,70.29062846501616,6
7,05:30:00,529.6692622820314,6
7,06:30:00,361.61691357136283,6
7,07:30:00,1043.845888469974,6
7,08:30:00,276.37244357903734,6
7,09:30:00,533.8049702548028,6
7,10:30:00,257.28462940375,6
7,11:30:00,284.90227533339123,6
7,12:30:00,236.84597228685647,6
7,13:30:00,208.2878542852447,6
7,14:30:00,250.9812608051296,6
7,15:30:00,353.570157724993,6
7,16:30:00,108.56602739016316,6
7,17:30:00,80.0833065668594,6
7,18:30:00,99.68399991989011,6
7,19:30:00,99.87677251974432,6
7,20:30:00,85.16196531613784,6
7,21:30:00,69.7426964823429,6
7,22:30:00,92.55780438820459,6
7,23:30:00,94.8024721789337,6
8,00:30:00,173.68519504864764,6
8,01:30:00,276.0023573048866,6
8,02:30:00,1244.9636175869946,6
8,03:30:00,384.19209827104146,6
8,04:30:00,213.99068443776633,6
8,05:30:00,228.75599578855963,6
8,06:30:00,541.3648209937573,6
8,07:30:00,1176.6579798699004,6
8,08:30:00,189.2987910842734,6
8,09:30:00,245.39355887733768,6
8,10:30:00,91.60509662548802,6
8,11:30:00,218.90972029367109,6
8,12:30:00,296.67612330435816,6
8,13:30:00,366.6497928396518,6
8,14:30:00,373.39159556388427,6
8,15:30:00,441.94336989403206,6
8,16:30:00,251.28754502295897,6
8,17:30:00,192.9749112129373,6
8,18:30:00,142.34926867802528,6
8,19:30:00,126.5219802824578,6
8,20:30:00,124.02302850723855,6
8,21:30:00,145.8264999040015,6
8,22:30:00,90.52249691644136,6
day,time,power,Virtual_Apartment
1,12:30:00,130.98888987541307,6
1,13:30:00,689.0375707117278,6
1,14:30:00,272.823638712543,6
1,15:30:00,240.13498214721488,6
1,16:30:00,216.50378180185066,6
1,17:30:00,137.43260648251538,6
1,18:30:00,100.00060773690782,6
1,19:30:00,85.70834111849155,6
1,20:30:00,71.86820377031985,6
1,21:30:00,73.41962148984038,6
1,22:30:00,74.41087033430878,6
1,23:30:00,72.87101095994187,6
2,00:30:00,108.16699136732686,6
2,01:30:00,120.40787125747394,6
2,02:30:00,408.56965887269257,6
2,03:30:00,203.1297171179463,6
2,04:30:00,461.9725498406027,6
2,05:30:00,315.19155378345164,6
2,06:30:00,1036.3208998616892,6
2,07:30:00,263.9405037371455,6
2,08:30:00,268.62170016606865,6
2,09:30:00,199.8258560244174,6
2,10:30:00,204.90965227762695,6
2,11:30:00,286.082538216916,6
2,12:30:00,257.5518871021358,6
2,13:30:00,303.5276967430352,6
2,14:30:00,237.20915188790508,6
2,15:30:00,241.11501679738717,6
2,16:30:00,214.89407590231798,6
2,17:30:00,139.3528943649958,6
2,18:30:00,128.2902659527469,6
2,19:30:00,107.56632545471118,6
2,20:30:00,103.35228571017595,6
2,21:30:00,129.61825600464948,6
2,22:30:00,156.46314203581716,6
2,23:30:00,159.32183382669913,6
3,00:30:00,126.12424556733227,6
3,01:30:00,167.98965983470876,6
3,02:30:00,338.61184267444264,6
3,03:30:00,133.19276378629968,6
3,04:30:00,336.74199000037027,6
3,05:30:00,211.4090510813466,6
3,06:30:00,319.8549878946426,6
3,07:30:00,1152.8879703569628,6
3,08:30:00,362.14204745928123,6
3,09:30:00,217.93795377732962,6
3,10:30:00,281.43890342709346,6
3,11:30:00,193.00781372704105,6
3,12:30:00,119.82233965396952,6
3,13:30:00,87.43968037447002,6
3,14:30:00,198.7475560744651,6
3,15:30:00,282.21603173572845,6
3,16:30:00,210.96368660448005,6
3,17:30:00,158.95294332424385,6
3,18:30:00,146.0318204275769,6
3,19:30:00,133.32920275529497,6
3,20:30:00,123.38152390162135,6
3,21:30:00,141.55485077380774,6
3,22:30:00,148.7617480007823,6
3,23:30:00,145.06772645791472,6
4,00:30:00,102.13893073518179,6
4,01:30:00,147.0843114272612,6
4,02:30:00,309.79078432081957,6
4,03:30:00,388.9812115255837,6
4,04:30:00,588.7350502903844,6
4,05:30:00,248.20470240910532,6
4,06:30:00,258.4089063390194,6
4,07:30:00,1146.0375761969972,6
4,08:30:00,310.0851593653225,6
4,09:30:00,201.93215792656522,6
4,10:30:00,196.6881208674323,6
4,11:30:00,172.31875146549228,6
4,12:30:00,295.8679729461703,6
4,13:30:00,280.9575503508098,6
4,14:30:00,279.3041393407266,6
4,15:30:00,331.84514784178526,6
4,16:30:00,292.65928663255215,6
4,17:30:00,172.2647738568058,6
4,18:30:00,157.07442003250105,6
4,19:30:00,149.02848446609016,6
4,20:30:00,153.70839134057147,6
4,21:30:00,160.37254406770109,6
4,22:30:00,175.6017094675689,6
4,23:30:00,229.10525110563242,6
5,00:30:00,233.19545892240333,6
5,01:30:00,242.97052374758465,6
5,02:30:00,186.89193094412263,6
5,03:30:00,228.63410387038397,6
5,04:30:00,534.351562169436,6
5,05:30:00,216.73434476850997,6
5,06:30:00,275.9087362798394,6
5,07:30:00,1491.5780009109028,6
5,08:30:00,246.5416465631804,6
5,09:30:00,165.89268442471305,6
5,10:30:00,214.1963393402115,6
5,11:30:00,153.29445629397352,6
5,12:30:00,143.55913115183918,6
5,13:30:00,141.23729172387493,6
5,14:30:00,362.80674729030636,6
5,15:30:00,223.2684393215194,6
5,16:30:00,208.0145883433214,6
5,17:30:00,143.71371861616188,6
5,18:30:00,95.19303488413371,6
5,19:30:00,89.81634099801161,6
5,20:30:00,98.97641020774861,6
5,21:30:00,97.79518875280527,6
5,22:30:00,93.30528507391956,6
5,23:30:00,78.64872652530183,6
6,00:30:00,112.37742346761429,6
6,01:30:00,144.1909784952734,6
6,02:30:00,290.1480038431897,6
6,03:30:00,155.97180126230427,6
6,04:30:00,436.5386080996956,6
6,05:30:00,207.4552909596719,6
6,06:30:00,502.1286487006946,6
6,07:30:00,727.3755173716298,6
6,08:30:00,133.13129425366643,6
6,09:30:00,163.19668719926796,6
6,10:30:00,171.25054382325516,6
6,11:30:00,188.5080694897954,6
6,12:30:00,297.05479460399846,6
6,13:30:00,280.8541976897002,6
6,14:30:00,229.34111210187214,6
6,15:30:00,270.3579357640134,6
6,16:30:00,128.57361762363783,6
6,17:30:00,44.79341324806068,6
6,18:30:00,66.84215967655356,6
6,19:30:00,47.93593173980817,6
6,20:30:00,23.135992732048624,6
6,21:30:00,55.628562801676864,6
6,22:30:00,67.6971738942502,6
6,23:30:00,248.71473381876947,6
7,00:30:00,63.69120707511339,6
7,01:30:00,135.08620533386951,6
7,02:30:00,183.87739604313816,6
7,03:30:00,252.98566722869532,6
7,04:30:00,852.1075841649847,6
7,05:30:00,271.51806732495356,6
7,06:30:00,280.98801881313676,6
7,07:30:00,1027.0110174528998,6
7,08:30:00,167.11235338846205,6
7,09:30:00,153.62110399564347,6
7,10:30:00,159.3500890382183,6
7,11:30:00,174.94511988322688,6
7,12:30:00,158.0111986859657,6
7,13:30:00,165.79598587035542,6
7,14:30:00,174.22771404185278,6
7,15:30:00,247.18993225573988,6
7,16:30:00,165.16630330562234,6
7,17:30:00,41.3152581214917,6
7,18:30:00,27.207394399640325,6
7,19:30:00,30.727148271403127,6
7,20:30:00,36.459681332112346,6
7,21:30:00,22.605601962406226,6
7,22:30:00,111.32190941095513,6
7,23:30:00,287.91112616454944,6
day,time,power,Virtual_Apartment
1,00:30:00,128.58698621590776,6
1,01:30:00,111.25458266325668,6
1,02:30:00,416.86663149054687,6
1,03:30:00,161.74008833143827,6
1,04:30:00,134.34822463353493,6
1,05:30:00,173.38366285004574,6
1,06:30:00,665.3877622903996,6
1,07:30:00,249.16273418107355,6
1,08:30:00,168.40599729111716,6
1,09:30:00,165.19234622002492,6
1,10:30:00,229.8106887563087,6
1,11:30:00,214.52827640531828,6
1,12:30:00,225.08616717974132,6
1,13:30:00,156.57877562202742,6
1,14:30:00,192.37425536155263,6
1,15:30:00,215.6092184766103,6
1,16:30:00,393.0570788542032,6
1,17:30:00,375.7496514479699,6
1,18:30:00,356.0032429166938,6
1,19:30:00,335.78539327300365,6
1,20:30:00,314.90917066260096,6
1,21:30:00,299.1344108899249,6
1,22:30:00,272.65137222608416,6
1,23:30:00,180.0901456387765,6
2,00:30:00,135.22548816680404,6
2,01:30:00,133.41335700354972,6
2,02:30:00,464.9106249189249,6
2,03:30:00,239.80747065224188,6
2,04:30:00,182.35206496237916,6
2,05:30:00,160.78614045142803,6
2,06:30:00,78.47778828938533,6
2,07:30:00,57.98344626109,6
2,08:30:00,39.94432502748002,6
2,09:30:00,127.30059532800652,6
2,10:30:00,150.26950062443555,6
2,11:30:00,182.1232275183931,6
2,12:30:00,155.01976706425603,6
2,13:30:00,175.92792006363288,6
2,14:30:00,226.57333780605313,6
2,15:30:00,228.1859320068056,6
2,16:30:00,193.62731747150065,6
2,17:30:00,198.93033078510453,6
2,18:30:00,166.83143987019412,6
2,19:30:00,125.41162837346596,6
2,20:30:00,128.89887692131703,6
2,21:30:00,144.2815751393615,6
2,22:30:00,126.75207953770757,6
2,23:30:00,119.02853759129631,6
3,00:30:00,112.57252480676148,6
3,01:30:00,162.63483248392907,6
3,02:30:00,102.36779283683654,6
3,03:30:00,438.183038253796,6
3,04:30:00,250.97950653541685,6
3,05:30:00,177.26920117376287,6
3,06:30:00,951.5010548799002,6
3,07:30:00,113.02266346772701,6
3,08:30:00,159.43095665295698,6
3,09:30:00,109.45705019951055,6
3,10:30:00,114.34187092145221,6
3,11:30:00,179.22674924115728,6
3,12:30:00,279.4907524649452,6
3,13:30:00,241.87605508169185,6
3,14:30:00,263.53797585803613,6
